U,sigma_U,TI
9.34719,1.14176,0.12215007932865388
10.1172,0.437315,0.04322490412367058
9.41079,0.873048,0.09277095759229566
7.73668,0.832768,0.10763893556409208
9.4678,1.4911,0.15749170873909463
8.07102,1.37384,0.1702188818761445
6.08625,0.709182,0.11652199630314233
6.50667,1.26384,0.19423760541106283
7.11743,1.70072,0.2389514192622899
6.88813,1.72717,0.25074584829264257
6.50345,1.3597,0.2090736455266051
5.90523,1.41356,0.23937424960585782
5.94259,1.17012,0.1969040435231103
6.93586,0.633465,0.09133186079303791
6.03581,0.855144,0.14167841598724945
6.35823,0.34371,0.05405749713363625
6.34578,0.181722,0.02863666877830621
6.10899,0.137164,0.022452811348520788
6.25668,0.126704,0.020250995735757622
6.13535,0.0849098,0.013839438662830971
5.75888,0.227193,0.03945090017503403
5.66426,0.248509,0.04387316260199921
5.54289,0.179145,0.03231978264046373
5.48021,0.216309,0.03947093268323659
5.3555,0.214808,0.04010979367005882
5.28882,0.129275,0.024443070476968396
5.52954,0.114157,0.02064493610680093
5.50177,0.142396,0.025881852567446476
5.53448,0.207166,0.03743188158598459
5.32406,0.289137,0.05430761486534712
5.44045,0.277913,0.051082722936521795
5.1674,0.176734,0.03420172620660294
4.99082,0.138684,0.02778781843464601
5.11845,0.239134,0.04672000312594633
5.49991,0.242511,0.04409363062304656
5.82301,0.0875473,0.015034715722624553
6.07582,0.0947141,0.015588694200947361
5.84534,0.124536,0.021305176431140018
5.267,0.14917,0.028321625213594073
5.16028,0.122724,0.023782430410752904
5.30922,0.0803924,0.01514203592994828
4.92719,0.174435,0.03540253166612207
5.33031,0.349661,0.06559862371982117
5.66133,0.149027,0.026323673059157473
5.1842,0.108304,0.020891169322171214
4.64001,0.316332,0.06817485307143735
4.33111,0.598882,0.13827448390828218
2.57657,0.56253,0.21832513768304374
3.05511,0.888714,0.2908942722193309
3.35326,0.609835,0.18186332106666347
3.55366,0.601904,0.16937579847256068
3.53923,0.918895,0.25963133223893337
2.41898,1.01483,0.4195280655482889
2.01499,0.855496,0.4245658787388523
2.84255,0.911848,0.32078521046243685
3.77343,1.03116,0.27326861767675564
4.51793,0.408805,0.0904850230083246
4.1038,0.366169,0.08922681417223063
4.24274,0.337224,0.0794825985094538
3.84854,0.365532,0.09497939478347635
4.1356,0.594026,0.14363719895541155
4.23496,0.721835,0.17044671024047453
3.40613,0.807174,0.23697686230413986
3.41317,0.399854,0.1171503323889522
2.96985,0.78179,0.2632422512921528
3.03705,0.549319,0.18087255725128004
2.79992,0.701398,0.2505064430412297
2.99643,0.771727,0.2575488164248789
3.25657,0.786951,0.24165026392799785
3.53599,0.806071,0.2279619003447408
3.26041,1.10022,0.33744835772188164
2.57775,1.10564,0.4289166909126176
2.26967,1.0125,0.44610009384624194
2.79636,0.659318,0.2357772246777954
2.19252,0.988173,0.45070193202342507
2.22567,0.87629,0.39371964397237685
3.27041,0.547789,0.16749857051562342
3.41637,0.745612,0.21824685265354749
3.55357,0.849677,0.23910518154982172
4.19304,1.04706,0.24971381145898922
3.3528,0.770408,0.2297804819852064
3.25079,0.851257,0.26186157826251466
4.07112,0.873549,0.21457215704769206
4.17905,0.913095,0.21849343750373887
2.86676,1.06831,0.37265414614407905
2.49197,0.606792,0.2434989185263065
2.55268,0.884616,0.3465440243195387
1.69963,0.909786,0.5352847384430729
2.99308,1.09622,0.3662514867627995
4.86825,0.780857,0.1603978842499872
3.96625,0.802191,0.2022542704065553
4.14155,0.873477,0.21090582028467603
3.73586,1.04278,0.27912716215275735
3.37118,0.699452,0.20747987351609823
3.39556,0.662035,0.19497078537855317
2.9022,0.568558,0.19590586451657363
3.21694,0.430083,0.1336931991271208
3.37702,0.744087,0.22033834564201576
3.77726,0.686973,0.1818707211047161
4.14383,0.943858,0.22777430541310814
3.9324,0.843147,0.214410283796155
4.33675,0.756664,0.1744772006687035
5.00281,0.42183,0.08431861293952798
4.61719,0.410949,0.08900413454936877
4.90996,0.417221,0.08497441934353844
4.78129,0.372592,0.07792708662306615
4.57319,0.351486,0.07685794817184503
4.53839,0.313507,0.06907890243015695
4.27823,0.265561,0.0620726328411516
4.47205,0.232915,0.052082378327612616
4.634,0.174225,0.03759710832973672
4.3842,0.119071,0.027159116828611832
4.43322,0.198669,0.04481370200441214
4.45896,0.0782011,0.017537968494895667
4.61416,0.0748439,0.016220482167935226
4.81657,0.0847019,0.01758552247761374
4.98793,0.111547,0.022363385211901527
4.86586,0.188452,0.03872943323482386
4.24363,0.09835,0.023175913074419782
4.56138,0.275768,0.06045714235604138
5.47863,0.196152,0.03580311136178205
5.88887,0.130762,0.02220493914791802
6.00891,0.164189,0.02732425681196756
6.24477,0.176367,0.02824235320115873
6.57286,0.228189,0.03471685080771536
6.55897,0.173867,0.02650827797657254
6.89667,0.139316,0.020200473561878412
6.68562,0.205439,0.03072848890604013
6.30293,0.258731,0.04104932150602973
6.14687,0.281757,0.045837475007605495
5.96298,0.313414,0.052559961629923296
6.40049,0.223049,0.034848738143485894
7.1407,0.23005,0.0322167294522946
6.82146,0.195965,0.02872772104505487
6.69789,0.207157,0.03092869545483727
6.73321,0.276833,0.0411145649697544
6.4106,0.291759,0.04551196455869966
5.63717,0.229887,0.0407805689734388
5.94926,0.227258,0.03819937269509149
6.6982,0.223783,0.033409423427189396
6.28435,0.414464,0.06595176907715197
5.40012,0.263463,0.048788360258660915
5.37348,0.160236,0.02981978159405078
6.14525,0.519949,0.0846099019567959
7.67793,0.208254,0.027123716939331303
7.63455,0.232789,0.03049151554446562
6.87669,0.112419,0.01634783595014462
6.99113,0.129475,0.0185198959252653
7.14603,0.116328,0.016278689006343383
7.36717,0.100431,0.013632235987495878
7.63304,0.174549,0.022867559976103884
8.16541,0.191743,0.023482348100095404
8.89533,0.121814,0.013694151875197437
9.04363,0.0836806,0.009252988014768405
9.68323,0.387489,0.040016502757860756
9.97781,0.182444,0.018284974358100625
9.50044,0.312489,0.03289205552584933
9.91062,0.177636,0.017923802950774018
9.60018,0.284423,0.029626840330077144
8.92231,0.225392,0.025261619468500873
8.52826,0.136452,0.015999981238845908
8.40477,0.105738,0.012580713095063875
8.65433,0.162161,0.018737556806823867
8.80888,0.219127,0.02487569361825794
8.47093,0.159417,0.018819303193391992
8.56656,0.274695,0.032065963467249395
8.96879,0.230531,0.025703690241381503
8.17536,0.511644,0.06258366604039456
8.76986,0.538625,0.0614177421304331
8.65701,0.623237,0.07199217743770656
9.07395,0.220232,0.0242707971721246
8.88983,0.172964,0.019456390054702958
9.03569,0.194216,0.021494318640856425
8.60346,0.251939,0.029283451076659858
8.30971,0.316241,0.03805680342635302
8.2952,0.23773,0.02865874240524641
8.18314,0.204517,0.02499248454749644
8.14478,0.308133,0.037831961084277284
8.10279,0.308728,0.038101444070499174
7.60934,0.479178,0.06297234714180204
7.05663,0.407438,0.05773832551798805
7.3031,0.39383,0.05392641481014912
7.63017,0.405052,0.053085580006736424
7.41433,0.382124,0.051538574625084134
7.93796,0.602543,0.07590653014124536
7.5168,0.331894,0.044153629203916564
6.9888,0.380163,0.05439603365384615
7.44052,0.529347,0.07114381790520018
7.7818,0.393225,0.05053136806394408
7.85022,0.474491,0.06044301943130256
7.49255,0.36931,0.04929029502639289
7.51466,0.440971,0.058681430696797994
8.06136,0.37611,0.046655899252731545
8.1197,0.280931,0.03459869206990406
8.34923,0.294635,0.03528888292692859
8.8111,0.465204,0.05279749406997991
8.65161,0.983168,0.11363988899175992
10.0337,0.671062,0.06688081166469
9.80023,0.817596,0.08342620530334491
10.2965,0.709273,0.06888486378866605
10.7808,0.804546,0.0746276714158504
11.3998,0.422169,0.03703301812312496
11.2813,0.764435,0.06776125091966351
10.9778,1.04891,0.09554828836378873
11.1623,0.872069,0.07812628221782249
10.8667,0.668754,0.06154159036321974
11.8345,0.587093,0.04960860196881997
11.3197,1.14039,0.1007438359673843
11.9912,0.705958,0.05887300687170592
12.2647,0.85316,0.06956223959819645
12.1251,0.834492,0.06882351485760943
12.3087,0.915005,0.07433806982053344
12.8292,0.940834,0.07333535996009104
12.2545,1.06461,0.08687502550083644
11.4286,0.817574,0.07153754615613461
11.5897,0.834152,0.07197356273242621
11.2963,0.789376,0.06987916397404459
10.643,0.771394,0.07247900028187541
11.0472,0.544147,0.049256553696864366
11.1761,0.594444,0.053188858367409025
10.9504,0.60708,0.055439070718877846
10.809,0.573857,0.05309066518641872
10.1958,0.499785,0.049018713587947974
9.69978,0.386229,0.039818325776460904
10.1156,0.505931,0.05001492743880739
9.42486,0.617514,0.06551970002737441
8.17115,1.54009,0.18847897786725246
8.71499,0.620442,0.07119250853988358
9.642,0.401288,0.04161875129641153
9.26524,0.448287,0.048383743972093544
9.20309,0.474944,0.05160701460053091
8.03115,0.730513,0.09095994969587169
7.60194,0.608274,0.08001562758979945
7.35588,0.412192,0.05603571564517094
6.89163,0.338128,0.04906357421974192
6.75908,0.290461,0.042973452008261484
5.80465,0.555603,0.09571688215482414
5.68678,0.788527,0.13865966328924278
7.00871,0.429857,0.06133182853906068
6.71283,0.686102,0.10220756372498632
6.74731,0.451125,0.0668599782728228
7.65355,0.4081,0.05332166118990534
8.89214,0.594369,0.06684206501472087
7.35612,0.964556,0.13112292893536268
7.07986,0.819149,0.11570129917823234
8.44709,0.384843,0.04555923992759637
8.34957,0.247454,0.029636735783998457
8.93529,0.498793,0.05582281045159138
9.24952,0.344428,0.03723739177816795
9.8142,0.692057,0.07051588514601292
9.43778,0.491107,0.05203628395660844
9.45894,0.491191,0.05192875734490334
8.65281,0.394002,0.045534572006088195
7.38748,0.364823,0.04938395772306659
7.85622,0.271402,0.03454613032730753
8.44415,0.353106,0.04181664229081671
8.35585,0.276664,0.03311021619583884
7.8692,0.46758,0.05941900066080415
7.45795,0.16338,0.021906824261358683
7.5609,0.240954,0.03186842836170297
7.31736,0.2361,0.03226573518318082
7.16852,0.326176,0.0455011634200644
7.77038,0.669494,0.08615975023100543
8.79079,0.238468,0.02712702726376128
9.30424,0.237031,0.02547558962365545
9.09909,0.290743,0.03195297551733195
8.81501,0.273847,0.031065988580841093
9.31899,0.308676,0.033123332034909365
10.1081,0.178296,0.017638923239778
9.36496,0.532335,0.056843275358357113
9.23054,0.262864,0.028477640528073115
8.96489,0.261928,0.029217090226427763
8.64365,0.132636,0.015344906376357213
8.86403,0.227235,0.02563563074583457
8.32628,0.362039,0.04348148272698011
8.03488,0.217251,0.0270384871958262
8.44518,0.158872,0.018812150836335046
8.34087,0.170061,0.0203888802966597
8.18633,0.245413,0.029978390805159332
8.32583,0.132556,0.015921055318208515
9.36709,0.506046,0.054023821699161645
9.83668,0.290019,0.02948342326882648
10.0733,0.359856,0.03572374494952002
10.2654,0.42669,0.041565842539014554
10.3913,0.235585,0.022671369318564567
10.4347,0.174209,0.016695161336693916
10.694,0.249032,0.023287076865532073
11.0074,0.319596,0.02903464941766448
11.8974,0.352539,0.029631600181552274
11.8969,0.192302,0.016164042733821413
11.1568,0.640127,0.057375501936039006
11.2776,0.527009,0.046730598708945165
11.6259,0.528858,0.04548963951177974
11.8899,0.342029,0.02876634790872926
12.2806,0.218952,0.01782909629822647
11.8,0.459167,0.03891245762711864
11.0205,0.793113,0.07196706138559957
10.4851,0.84222,0.08032541415914012
10.9559,0.358868,0.032755684151918145
11.2242,0.248688,0.022156412038274443
10.4897,0.231343,0.02205430088563067
10.2666,0.194994,0.018993045409385775
10.4267,0.132012,0.012660956966250107
10.5723,0.369504,0.03495020005107687
10.8101,0.355351,0.03287212884247139
10.6679,0.650098,0.06093964135396845
9.89997,0.602,0.06080826507555073
9.13092,0.652243,0.07143234197649306
8.29719,0.730896,0.08808958213563868
9.07646,0.781433,0.08609446854831068
9.56661,0.757597,0.07919179312211953
9.27826,0.969708,0.10451399292539766
9.08288,0.689842,0.07594969877395716
8.74358,0.581826,0.06654322371385633
8.63431,0.605171,0.07008909802867862
8.8775,0.460569,0.05188048437059983
8.4677,0.40349,0.04765048360239498
8.50829,0.329975,0.03878276363405573
9.47726,0.361635,0.03815818074000291
9.41953,0.401644,0.042639494751861295
10.0841,0.492021,0.048791761287571525
9.92701,0.55584,0.055992690649047404
9.47954,0.552845,0.05831981298670611
8.90859,0.493463,0.05539181845836434
9.16165,0.460804,0.05029705347835815
8.88953,0.699964,0.07874027085796437
8.39617,0.645072,0.07682931622394497
8.24989,0.932898,0.11308005318858796
9.18553,0.630825,0.06867595010848584
9.1975,0.572746,0.062271921717858114
9.09005,0.648207,0.07130950874857674
8.22834,0.79514,0.09663431506233336
9.47671,0.669185,0.07061364123203094
10.2955,0.436088,0.04235714632606478
10.0062,0.551886,0.055154404269353
9.62479,0.561572,0.05834641586985274
9.91192,0.465599,0.0469736438550755
9.16675,0.474575,0.05177134753320425
8.75505,0.359967,0.04111535628008977
8.51024,0.528073,0.06205148150933464
7.73109,1.0468,0.13540134702868548
7.53535,0.733344,0.09732049606189493
6.86276,0.686049,0.09996692292896736
6.71729,0.376136,0.055995200445417725
6.60623,0.61489,0.09307729219236993
6.85775,0.326853,0.047661842441033865
6.93055,0.374621,0.054053574391642795
7.11566,0.387627,0.054475199770646715
6.64236,0.503394,0.07578541361805141
6.09099,0.531534,0.08726561691941703
6.58133,0.387895,0.05893869476230488
6.25529,0.297438,0.0475498338206542
6.20104,0.340753,0.05495094371266755
6.06926,0.568688,0.09369972616101468
7.06411,0.540378,0.07649626067544248
7.26348,0.337652,0.0464862572761266
6.83318,0.535977,0.07843741859573436
6.91762,0.335936,0.04856236682558452
6.56762,0.480298,0.07313121039280591
5.23312,0.850158,0.1624571957073409
4.11147,1.13747,0.276657740418877
3.69613,0.804684,0.2177098749232305
4.46399,0.601993,0.13485536481936564
6.83664,2.02832,0.296683751082403
9.38366,0.536056,0.05712653698024011
7.85503,0.517584,0.06589204624298062
7.28112,0.468197,0.06430288197420177
7.07056,0.511974,0.07240925754112829
6.81621,0.916074,0.1343963874352463
7.44863,1.05674,0.14187038421830592
7.08683,0.552129,0.07790916389979723
5.87176,0.864252,0.14718789596305026
4.8729,0.347197,0.07125058999774261
5.17536,0.249824,0.04827181104309651
6.19328,0.46944,0.07579828459233234
5.89397,0.664952,0.11281903369036489
5.995,0.679376,0.11332376980817348
6.00801,0.527195,0.08774868883374029
4.45025,0.49104,0.11033986854671086
4.72715,0.5973,0.12635520345239734
5.00806,0.698098,0.13939489542856914
4.85324,0.27784,0.057248353677131145
5.10317,0.237924,0.04662278544512528
4.80697,0.314608,0.0654482969521341
4.60414,0.441227,0.09583266364619668
3.80733,0.408549,0.10730590728936026
3.75029,0.281889,0.07516458727191763
4.37035,0.438003,0.10022149255780428
5.88695,0.27215,0.04622937174598052
5.81425,0.225923,0.03885677430451047
6.31649,0.300698,0.04760523645252348
5.45519,0.30482,0.05587706386028717
4.84608,0.213454,0.04404673468040148
4.68429,0.235791,0.050336550469761696
3.32228,0.441474,0.13288283949576796
3.02959,0.271909,0.08975108843110785
3.5235,0.379313,0.10765233432666384
3.43001,0.393455,0.11470957810618629
4.14715,0.19617,0.04730236427426064
4.12306,0.158564,0.0384578444165256
4.0822,0.281724,0.06901278722257605
4.56141,0.189981,0.041649621498615556
4.79786,0.213489,0.04449671311793175
5.17586,0.108841,0.02102858268963998
6.06067,0.479697,0.07914916997625675
7.63138,0.58639,0.0768393134662407
7.59694,0.407048,0.053580520578022206
7.68081,0.536798,0.06988820189537301
8.2364,0.54062,0.0656379000534214
8.19873,0.492557,0.060077231473655075
7.81194,0.301514,0.038596558601320545
7.45398,0.196707,0.026389526132348087
7.72595,0.330714,0.042805609666125205
7.66481,0.293605,0.038305580960258635
7.64066,0.426928,0.05587580130512285
7.79277,0.417304,0.053550149690033196
7.99464,0.36983,0.04625974402849909
7.40817,0.573011,0.07734852196966323
6.89454,0.529609,0.07681571214323218
6.70912,0.329253,0.04907543761327864
6.52741,0.338483,0.05185563646224153
6.38927,0.274906,0.043026198611108936
7.14405,0.57259,0.08014921508108147
7.7241,0.349732,0.04527802591887728
7.55193,0.221857,0.02937752336157777
7.43733,0.170789,0.022963751776511193
7.42153,0.17949,0.02418504001196519
7.71642,0.179094,0.0232094676028521
7.54366,0.107195,0.014209945835310711
7.61169,0.162495,0.021348084328184674
7.44629,0.27744,0.03725882285003673
8.46284,0.428352,0.05061563257724357
9.34853,0.183035,0.019579014026804214
9.32549,0.211743,0.022705831007271467
9.37681,0.460215,0.049080124264008755
7.51614,0.408964,0.05441143991463703
8.26977,0.597538,0.07225569755869873
8.40458,0.254206,0.030246127706559996
8.54123,0.259488,0.030380636044223138
9.02568,0.233539,0.02587494792636123
8.43161,0.451364,0.053532362146731176
8.25134,0.430316,0.05215104455761124
8.12417,0.425187,0.05233605402151851
8.43088,0.344045,0.040807721139430285
8.25441,0.306593,0.03714293329262782
9.23758,0.524321,0.05675956256941754
9.41479,0.135998,0.014445144288932628
9.0884,0.249991,0.027506601822102898
9.17817,0.265439,0.02892068898266212
9.02043,0.264311,0.029301374768165158
9.02024,0.128719,0.01427001942298653
9.04229,0.124211,0.013736675112167383
9.11992,0.104507,0.011459201396503478
8.75328,0.16863,0.019264778460188637
8.71834,0.168543,0.01933200586350154
8.77073,0.0800981,0.009132432534122017
8.53095,0.142797,0.016738698503683647
8.71398,0.20748,0.02381001563005653
8.73283,0.277101,0.03173095090594916
8.47498,0.236083,0.027856466917916028
8.50431,0.233971,0.02751204977240952
8.05405,0.241109,0.029936367417634606
7.9884,0.135772,0.01699614440939362
7.55779,0.191941,0.025396445257145277
7.49146,0.180235,0.02405872820518297
7.72343,0.148144,0.01918111512631046
7.6086,0.292076,0.03838761401571905
7.87002,0.243091,0.03088823154197829
7.8876,0.432615,0.054847482123839955
7.56541,0.614864,0.08127305724342765
7.27942,0.666269,0.0915277590797069
6.82283,0.516674,0.07572722755806607
7.36913,0.861938,0.11696604619541248
7.25134,0.643533,0.0887467695625912
7.18014,0.570916,0.07951321283429014
6.33508,0.779926,0.12311225746162638
6.97546,0.600294,0.08605798040559333
7.24445,0.733304,0.10122286716037794
7.15756,0.593547,0.08292588535757996
7.09173,0.70301,0.09913095958249962
6.38207,0.777323,0.12179794330052789
6.77242,0.695915,0.1027572123406404
6.63637,0.791681,0.11929428286849587
6.50537,0.865463,0.13303824378936172
7.06139,0.937424,0.13275346638551333
8.15371,0.935408,0.114721764693618
8.91813,0.390454,0.04378204847877302
7.73592,0.564736,0.07300178905676377
8.01162,0.43447,0.05422998095266625
7.29784,0.596011,0.08166950768994662
6.854,0.766306,0.1118042019258827
7.2749,0.648604,0.0891564145211618
6.44729,0.865275,0.13420755076939303
6.55535,0.794366,0.1211782742340226
6.35021,1.12903,0.17779412019445026
5.84865,0.765817,0.1309391056055671
6.70796,0.80857,0.12053888216387695
6.42916,0.679247,0.10565097151105277
7.82395,1.07679,0.13762741326312156
8.85966,0.482512,0.0544616836312003
8.37987,0.555685,0.06631188789324893
7.77852,0.431332,0.05545167975398919
7.07212,0.719251,0.10170231839957466
6.8147,0.802898,0.1178185393340866
7.23781,0.776342,0.10726200328552421
7.26039,0.541169,0.07453718050958695
6.93121,0.544426,0.07854703579894419
6.42812,0.505067,0.07857149524277705
5.6434,0.649855,0.11515309919552043
5.5352,1.44229,0.26056691718456426
6.71302,0.804061,0.11977634507270946
6.45983,0.444441,0.06880072695411489
6.4081,0.859377,0.13410792590627485
5.46951,1.18909,0.2174033871407128
7.13031,0.542166,0.07603680625386555
7.10161,0.736255,0.10367437806356587
7.11504,0.819461,0.11517307000382289
6.85453,0.661539,0.09651121229318423
6.3275,0.560472,0.08857716317661003
6.24678,0.326898,0.0523306407461124
5.97087,0.223345,0.03740577168821294
5.62717,0.226111,0.040182009784669744
5.7931,0.345577,0.05965320812690961
5.71689,0.330314,0.05777861739512217
5.6989,0.252399,0.044289073329940865
4.95658,0.264597,0.053382977779033135
5.58362,0.334967,0.059991009416829943
5.26314,0.4251,0.0807692746155337
3.96281,0.508057,0.12820624758693955
6.76656,1.15665,0.1709361920976094
7.69561,0.451931,0.05872581900590077
7.75268,0.940839,0.12135661474483662
6.86034,0.407091,0.05933977033208267
6.85686,0.363167,0.052964038933272665
7.13336,0.244731,0.034307955858108946
6.55116,0.166472,0.02541107223758846
5.84974,0.65371,0.11175026582378021
4.89841,0.218015,0.04450729930732625
4.94897,0.277925,0.05615815007971355
4.13234,0.394007,0.0953471882758921
4.22468,0.46537,0.11015508866943768
3.13799,0.352867,0.11245000780754559
3.49582,0.375861,0.10751726347466402
3.24492,0.409369,0.1261568852236727
2.03671,0.320114,0.15717210599447148
1.69028,0.240098,0.1420462881889391
1.41806,0.197537,0.13930087584446355
1.21368,0.101362,0.08351624810493703
0.956947,0.0596057,0.06228735760705661
0.530806,0.193652,0.3648263207273467
0.468207,0.127131,0.2715273372674907
0.853568,0.154097,0.18053277536177553
1.18991,0.0863646,0.07258078342059483
1.17656,0.177079,0.15050571156592096
1.55543,0.40394,0.25969667551738107
1.49361,0.109139,0.07307061414961066
1.51606,0.186673,0.12313035104151551
2.50593,0.360781,0.14397090102277396
3.41687,0.199338,0.05833935736507388
3.21171,0.293962,0.09152818903325642
3.84568,0.392232,0.1019928855234965
3.83404,0.218754,0.05705574276742027
3.70854,0.104713,0.02823563990141673
3.96796,0.210666,0.05309176503795401
4.67285,0.154074,0.03297216901890709
4.96834,0.133934,0.02695749485743729
4.81555,0.186907,0.0388132196737652
4.92786,0.123347,0.0250305406403591
5.12539,0.133371,0.0260216295735544
4.95764,0.148926,0.03003969630711387
4.63681,0.226879,0.04892997556509756
4.90851,0.0986326,0.020094203740035163
4.77965,0.111618,0.023352755954933937
4.6184,0.168329,0.036447470985622725
4.66561,0.178549,0.03826916523241334
4.65124,0.192697,0.04142916727582323
5.51422,0.245765,0.04456931352031657
5.48986,0.126349,0.02301497670250243
5.19301,0.173852,0.03347807918721512
4.91449,0.0787254,0.01601903758070522
4.99401,0.128037,0.025638114461124427
5.0253,0.200843,0.03996637016695521
4.66878,0.0649173,0.013904553223754385
4.5969,0.0839683,0.018266288150710262
4.68328,0.136391,0.02912296510138194
4.88927,0.145229,0.029703616286275866
4.82361,0.20371,0.042231855394611086
4.58046,0.247115,0.05394982163363504
4.73512,0.338972,0.07158678132761155
4.87677,0.151905,0.031148690629248462
5.32809,0.321657,0.060370038794389735
5.68867,0.214448,0.037697387965904154
5.60389,0.237161,0.04232078074337648
5.71742,0.117481,0.020547904474395796
5.95936,0.214972,0.036073001127637866
6.07968,0.124067,0.02040683062266435
6.21047,0.193363,0.031135002664854673
6.07803,0.15494,0.025491812314187325
5.95758,0.104021,0.01746027749522457
6.26327,0.139477,0.02226903837771643
6.04752,0.114759,0.01897620842924042
5.98597,0.172069,0.028745382953806985
5.87548,0.284299,0.04838736579819862
5.96325,0.284781,0.047756005533895106
5.80918,0.137117,0.023603503420448323
5.81328,0.138826,0.023880838356315198
6.12528,0.223037,0.036412539508397984
6.62529,0.191758,0.028943336819973166
6.95114,0.166943,0.02401663612011843
6.84338,0.238382,0.03483395631983026
6.70689,0.179176,0.02671521375779236
6.49247,0.540706,0.08328201747562947
5.2744,0.603218,0.11436713180646141
5.5775,0.432564,0.07755517705064993
5.24728,0.321641,0.06129670991446998
4.90234,0.763237,0.15568830395280622
5.06919,0.339791,0.067030630140121
4.3807,0.462197,0.10550756728376744
3.818,0.405387,0.10617784180199057
4.02251,0.442464,0.10999699192792561
3.8964,0.4145,0.10638024843445232
3.4645,0.459323,0.13257988165680473
3.50381,0.672708,0.19199328730724552
3.47617,0.486988,0.14009326356305932
4.46889,0.603501,0.1350449440465082
4.67064,0.454316,0.0972706095952589
3.88268,0.836648,0.21548208969062604
4.18085,0.642575,0.15369482282311012
4.03996,0.819582,0.2028688402855474
5.09296,0.49348,0.09689453677232886
4.38002,0.615274,0.14047287455308424
4.72262,0.587926,0.12449148989332191
4.94459,0.404424,0.08179121019134043
4.80946,0.484577,0.10075497041247874
5.27413,0.612353,0.11610502585260507
5.68906,0.630029,0.110743954185753
5.37075,0.84013,0.15642694223339385
6.47388,0.562097,0.08682536593202221
5.88042,0.63804,0.10850245390635364
4.99332,0.824403,0.16510117517002718
5.47795,0.987505,0.18026907876121542
5.52976,0.733982,0.1327330661728538
5.98896,0.51856,0.08658598487884375
5.76079,0.771834,0.13398058252427184
6.15334,0.591758,0.09616858486610524
5.71602,0.649812,0.11368259733170981
5.65398,0.524331,0.09273662092897393
5.09898,0.547099,0.10729577288006621
5.2166,0.843713,0.1617361883218955
5.73758,1.12093,0.1953663391185831
5.68694,0.793562,0.13954112404913716
6.19552,0.790855,0.12764949511905377
5.67382,0.659642,0.11626064979149849
4.74322,0.548463,0.11563094269293855
4.59757,0.620643,0.13499370319538362
4.43303,0.890038,0.20077418830912494
4.61799,0.766185,0.1659130920595324
5.05381,0.663199,0.13122752932935744
5.62151,0.620345,0.1103520228550692
5.19569,0.676934,0.13028760376388893
4.96579,0.605668,0.12196810577974501
5.36889,0.742125,0.13822689606231456
5.14191,0.54966,0.10689802038542098
5.32344,0.601025,0.11290162000510949
5.68848,0.563313,0.09902698084549826
5.5579,0.62057,0.11165548138685474
5.73643,0.67048,0.11688105668508113
6.50023,0.438116,0.0674000766126737
5.62891,0.550326,0.0977677738674095
4.40218,0.683682,0.1553053259975739
4.83498,0.49531,0.10244302975400105
5.79003,0.376542,0.06503282366412609
6.00541,0.437178,0.07279736104612342
5.89029,0.561994,0.09541024295917518
4.63729,0.406727,0.08770790698878009
4.8595,0.36815,0.07575882292416915
5.20317,0.581196,0.11170036727610284
4.96973,0.414832,0.08347173790125419
5.33819,0.444589,0.08328459646434466
4.74184,0.327197,0.06900211732154607
4.45335,0.30378,0.06821381656505776
4.99922,0.474913,0.0949974195974572
4.87365,0.286335,0.05875165430426888
4.39164,0.263119,0.05991360858358153
4.56978,0.223076,0.048815479082144
4.7727,0.245109,0.0513564648940851
4.85375,0.19154,0.03946227143960855
5.27646,0.271088,0.051376870098513015
5.53248,0.195453,0.03532827954190526
5.80279,0.181154,0.031218431133989
5.67387,0.214984,0.03789018782594596
5.43774,0.16167,0.029731101523794816
5.45257,0.156947,0.02878404128695276
5.35999,0.138777,0.025891279647909795
5.03159,0.167235,0.03323700857979287
5.03414,0.136546,0.027123997346120688
4.99439,0.215401,0.043128590278292245
4.9384,0.519791,0.10525494087153735
5.15691,0.502914,0.09752235350238805
5.29645,0.404398,0.07635265130417543
5.30808,0.331974,0.06254125785594791
5.13946,0.386099,0.07512442941476342
5.23152,0.374381,0.07156256690216228
5.344,0.452203,0.0846188248502994
5.15113,0.430227,0.08352089735650237
5.10891,0.613798,0.12014265273805957
5.2548,0.451766,0.08597206363705563
5.04037,0.356294,0.07068806456668855
4.67116,0.334629,0.07163723785954666
4.75907,0.233592,0.04908353943102328
4.60272,0.250073,0.05433156915910592
4.62305,0.262528,0.05678675333383804
4.31402,0.153555,0.03559441078159118
4.1057,0.109244,0.026607886596682662
4.55203,0.118254,0.025978299791521584
4.37322,0.408329,0.09337033124334015
4.36457,0.31024,0.07108145819634008
4.40567,0.381408,0.08657207643786304
4.21498,0.407411,0.0966578726352201
4.1225,0.381007,0.09242134627046696
4.10314,0.423575,0.10323191506992206
3.72516,0.44261,0.11881637298800589
3.82597,0.408401,0.10674443343779487
3.35369,0.362072,0.10796227439029846
3.13917,0.304688,0.09706005090517558
2.90704,0.366668,0.12613104738840883
3.10419,0.344812,0.1110795408786189
3.58954,0.32501,0.09054363511759167
3.3657,0.373726,0.11103960543126244
3.42516,0.351569,0.10264308820609841
3.41804,0.442364,0.12942036956852465
3.33858,0.460836,0.1380335352155707
3.72418,0.378519,0.10163821297574231
3.86622,0.32715,0.08461753340472089
3.51367,0.433891,0.12348655394502046
3.80473,0.366003,0.09619683919752518
